127.0.0.1 - - [05/Jun/2014:14:06:51 -0300] "GET /new/js/jquery.min.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:06:51 -0300] "GET /new/js/responsiveslides.min.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:06:51 -0300] "GET /new/js/jquery.mobile.customized.min.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:06:51 -0300] "GET /new/js/camera.min.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:06:51 -0300] "GET /new/js/responsive.js HTTP/1.1" 200 9546
127.0.0.1 - - [05/Jun/2014:14:06:51 -0300] "GET /new/js/jsfunctions.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:06:51 -0300] "GET /new/img/headers/header08.jpg HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:06:51 -0300] "GET /new/img/logo-superior.png HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:06:51 -0300] "GET /new/js/jquery.easing.1.3.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:06:51 -0300] "GET /new/midia.php HTTP/1.1" 200 26479
127.0.0.1 - - [05/Jun/2014:14:06:51 -0300] "GET /new/img/fb.png HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:06:51 -0300] "GET /new/img/logo-inferior.png HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:06:51 -0300] "GET /new/img/search_icon.png HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:06:51 -0300] "GET /new/css/fonts/gothic/gothic.woff HTTP/1.1" 200 82192
127.0.0.1 - - [05/Jun/2014:14:06:52 -0300] "GET /new/undefined?1401988012109 HTTP/1.1" 404 294
127.0.0.1 - - [05/Jun/2014:14:06:59 -0300] "GET /new/feed/sermon.php?id=24 HTTP/1.1" 200 599
